x,y,p,tv,av,rv,sv
 7.935000000E-02, 5.299999833E-02, 5.413838879E-03, 7.105673429E-03,-4.03E-05,-7.80E-04, 7.062555093E-03
 7.950000000E-02, 5.299999833E-02, 5.386394642E-03, 7.230609616E-03,-4.62E-05,-7.76E-04, 7.188617070E-03
 7.965000000E-02, 5.299999833E-02, 5.354923942E-03, 7.375265868E-03,-5.16E-05,-7.71E-04, 7.334617063E-03
 7.980000000E-02, 5.299999833E-02, 5.319284211E-03, 7.539458504E-03,-5.64E-05,-7.63E-04, 7.500379745E-03
 7.995000000E-02, 5.299999833E-02, 5.279584580E-03, 7.722957091E-03,-6.05E-05,-7.54E-04, 7.685679295E-03
 8.010000000E-02, 5.299999833E-02, 5.236112979E-03, 7.925464322E-03,-6.40E-05,-7.42E-04, 7.890218075E-03
 8.025000000E-02, 5.299999833E-02, 5.189083141E-03, 8.146636661E-03,-6.68E-05,-7.27E-04, 8.113646506E-03
 8.040000000E-02, 5.299999833E-02, 5.138872796E-03, 8.386065473E-03,-6.88E-05,-7.09E-04, 8.355542400E-03
 8.055000000E-02, 5.299999833E-02, 5.086050713E-03, 8.643254885E-03,-7.01E-05,-6.87E-04, 8.615387933E-03
 8.070000000E-02, 5.299999833E-02, 5.031304001E-03, 8.917651904E-03,-7.07E-05,-6.61E-04, 8.892599300E-03
 8.085000000E-02, 5.299999833E-02, 4.975444565E-03, 9.208625696E-03,-7.06E-05,-6.30E-04, 9.186505536E-03
 8.100000000E-02, 5.299999833E-02, 4.919428574E-03, 9.515442507E-03,-6.97E-05,-5.95E-04, 9.496323359E-03
 8.115000000E-02, 5.299999833E-02, 4.864344863E-03, 9.837305700E-03,-6.82E-05,-5.54E-04, 9.821198073E-03
 8.130000000E-02, 5.299999833E-02, 4.811378745E-03, 1.017333340E-02,-6.61E-05,-5.07E-04, 1.016018180E-02
 8.145000000E-02, 5.299999833E-02, 4.761832284E-03, 1.052252875E-02,-6.35E-05,-4.55E-04, 1.051220513E-02
 8.160000000E-02, 5.299999833E-02, 4.717122368E-03, 1.088382656E-02,-6.04E-05,-3.97E-04, 1.087612590E-02
 8.175000000E-02, 5.299999833E-02, 4.678713126E-03, 1.125606526E-02,-5.70E-05,-3.32E-04, 1.125070302E-02
 8.190000000E-02, 5.299999833E-02, 4.648066716E-03, 1.163795285E-02,-5.32E-05,-2.62E-04, 1.163456480E-02
 8.205000000E-02, 5.299999833E-02, 4.626585272E-03, 1.202811485E-02,-4.93E-05,-1.86E-04, 1.202626017E-02
 8.220000000E-02, 5.299999833E-02, 4.615573827E-03, 1.242505721E-02,-4.52E-05,-1.04E-04, 1.242422440E-02
 8.235000000E-02, 5.299999833E-02, 4.616197982E-03, 1.282712512E-02,-4.12E-05,-1.75E-05, 1.282674101E-02
 8.250000000E-02, 5.299999833E-02, 4.629403319E-03, 1.323254899E-02,-3.72E-05, 7.422097748E-05, 1.323199096E-02
 8.265000000E-02, 5.299999833E-02, 4.655837646E-03, 1.363939965E-02,-3.33E-05, 1.701815898E-04, 1.363801086E-02
 8.280000000E-02, 5.299999833E-02, 4.695803133E-03, 1.404554210E-02,-2.97E-05, 2.696645825E-04, 1.404264951E-02
 8.295000000E-02, 5.299999833E-02, 4.749203337E-03, 1.444868075E-02,-2.63E-05, 3.718413581E-04, 1.444361554E-02
 8.310000000E-02, 5.299999833E-02, 4.815488507E-03, 1.484631728E-02,-2.32E-05, 4.757604672E-04, 1.483843718E-02
 8.325000000E-02, 5.299999833E-02, 4.893634808E-03, 1.523571328E-02,-2.03E-05, 5.803478483E-04, 1.522442619E-02
 8.340000000E-02, 5.299999833E-02, 4.982155843E-03, 1.561394852E-02,-1.78E-05, 6.844318557E-04, 1.559873590E-02
 8.355000000E-02, 5.299999833E-02, 5.079071994E-03, 1.597790478E-02,-1.56E-05, 7.867463326E-04, 1.595834463E-02
 8.370000000E-02, 5.299999833E-02, 5.181929958E-03, 1.632426066E-02,-1.36E-05, 8.859394875E-04, 1.630004904E-02
 8.385000000E-02, 5.299999833E-02, 5.287902715E-03, 1.664958470E-02,-1.18E-05, 9.806141239E-04, 1.662055351E-02
 8.400000000E-02, 5.299999833E-02, 5.393855962E-03, 1.695036244E-02,-1.03E-05, 1.069347492E-03, 1.691649342E-02
 8.415000000E-02, 5.299999833E-02, 5.496466586E-03, 1.722307597E-02,-8.83E-06, 1.150726587E-03, 1.718450919E-02
 8.430000000E-02, 5.299999833E-02, 5.592351869E-03, 1.746430729E-02,-7.50E-06, 1.223388532E-03, 1.742134336E-02
 8.445000000E-02, 5.299999833E-02, 5.678226962E-03, 1.767081495E-02,-6.23E-06, 1.286053655E-03, 1.762391071E-02
 8.460000000E-02, 5.299999833E-02, 5.751042671E-03, 1.783968362E-02,-4.99E-06, 1.337586154E-03, 1.778943938E-02
 8.475000000E-02, 5.299999833E-02, 5.807782339E-03, 1.796841979E-02,-3.75E-06, 1.377030403E-03, 1.791555983E-02
 8.490000000E-02, 5.299999833E-02, 5.845793456E-03, 1.805503770E-02,-2.51E-06, 1.403583280E-03, 1.800038917E-02
 8.505000000E-02, 5.299999833E-02, 5.864710592E-03, 1.809817861E-02,-1.32E-06, 1.416664204E-03, 1.804264238E-02
 8.520000000E-02, 5.299999833E-02, 5.864738168E-03, 1.809717603E-02,-1.49E-07, 1.416108908E-03, 1.804168025E-02
 8.535000000E-02, 5.299999833E-02, 5.845600300E-03, 1.805205404E-02, 1.061959636E-06, 1.401927180E-03, 1.799752535E-02
 8.550000000E-02, 5.299999833E-02, 5.807161684E-03, 1.796352977E-02, 2.303582625E-06, 1.374320092E-03, 1.791086329E-02
 8.565000000E-02, 5.299999833E-02, 5.750220531E-03, 1.783300878E-02, 3.533541598E-06, 1.333895205E-03, 1.778302263E-02
 8.580000000E-02, 5.299999833E-02, 5.677468672E-03, 1.766251556E-02, 4.766475255E-06, 1.281464830E-03, 1.761592333E-02
 8.595000000E-02, 5.299999833E-02, 5.591860386E-03, 1.745457949E-02, 6.034367287E-06, 1.218005582E-03, 1.741196869E-02
 8.610000000E-02, 5.299999833E-02, 5.496443802E-03, 1.721214492E-02, 7.365281560E-06, 1.144672537E-03, 1.717395806E-02
 8.625000000E-02, 5.299999833E-02, 5.394515933E-03, 1.693847303E-02, 8.796023775E-06, 1.062758352E-03, 1.690499579E-02
 8.640000000E-02, 5.299999833E-02, 5.289451393E-03, 1.663699666E-02, 1.036769119E-05, 9.736347735E-04, 1.660835445E-02
 8.655000000E-02, 5.299999833E-02, 5.184550241E-03, 1.631123440E-02, 1.212342427E-05, 8.787176506E-04, 1.628739537E-02
 8.670000000E-02, 5.299999833E-02, 5.082922436E-03, 1.596472089E-02, 1.410395436E-05, 7.794366501E-04, 1.594550473E-02
 8.685000000E-02, 5.299999833E-02, 4.987359288E-03, 1.560088576E-02, 1.634372780E-05, 6.771875345E-04, 1.558597852E-02
 8.700000000E-02, 5.299999833E-02, 4.900260471E-03, 1.522302056E-02, 1.886848363E-05, 5.733106552E-04, 1.521199321E-02
 8.715000000E-02, 5.299999833E-02, 4.823567011E-03, 1.483426670E-02, 2.169152784E-05, 4.690736455E-04, 1.482659627E-02
 8.730000000E-02, 5.299999833E-02, 4.758725523E-03, 1.443753680E-02, 2.481061347E-05, 3.656399253E-04, 1.443262989E-02
 8.745000000E-02, 5.299999833E-02, 4.706709331E-03, 1.403553236E-02, 2.820773607E-05, 2.640662806E-04, 1.403274876E-02
 8.760000000E-02, 5.299999833E-02, 4.668031624E-03, 1.363077322E-02, 3.185015737E-05, 1.653006010E-04, 1.362944911E-02
 8.775000000E-02, 5.299999833E-02, 4.642760122E-03, 1.322554543E-02, 3.569129704E-05, 7.015956229E-05, 1.322501570E-02
 8.790000000E-02, 5.299999833E-02, 4.630560552E-03, 1.282194428E-02, 3.967080889E-05,-2.07E-05, 1.282156269E-02
 8.805000000E-02, 5.299999833E-02, 4.630762746E-03, 1.242191769E-02, 4.371620441E-05,-1.07E-04, 1.242107451E-02
 8.820000000E-02, 5.299999833E-02, 4.642414048E-03, 1.202722220E-02, 4.774652178E-05,-1.87E-04, 1.202535906E-02
 8.835000000E-02, 5.299999833E-02, 4.664340743E-03, 1.163946743E-02, 5.167502662E-05,-2.62E-04, 1.163608899E-02
 8.850000000E-02, 5.299999833E-02, 4.695235339E-03, 1.126015777E-02, 5.541236428E-05,-3.31E-04, 1.125484040E-02
 8.865000000E-02, 5.299999833E-02, 4.733709071E-03, 1.089064658E-02, 5.887010290E-05,-3.94E-04, 1.088304372E-02
 8.880000000E-02, 5.299999833E-02, 4.778313316E-03, 1.053217204E-02, 6.196233985E-05,-4.51E-04, 1.052201659E-02
 8.895000000E-02, 5.299999833E-02, 4.827596265E-03, 1.018589245E-02, 6.460841868E-05,-5.03E-04, 1.017299647E-02
 8.910000000E-02, 5.299999833E-02, 4.880166187E-03, 9.852838322E-03, 6.673536759E-05,-5.48E-04, 9.837089831E-03
 8.925000000E-02, 5.299999833E-02, 4.934746293E-03, 9.533942159E-03, 6.827920311E-05,-5.88E-04, 9.515300092E-03
 8.940000000E-02, 5.299999833E-02, 4.990171388E-03, 9.230066576E-03, 6.918848162E-05,-6.22E-04, 9.208554242E-03
 8.955000000E-02, 5.299999833E-02, 5.045383015E-03, 8.941959619E-03, 6.942472934E-05,-6.52E-04, 8.917656249E-03
 8.970000000E-02, 5.299999833E-02, 5.099456398E-03, 8.670280690E-03, 6.896086376E-05,-6.77E-04, 8.643312394E-03
 8.985000000E-02, 5.299999833E-02, 5.151602730E-03, 8.415624858E-03, 6.778214638E-05,-6.98E-04, 8.386155410E-03
 9.000000000E-02, 5.299999833E-02, 5.201160395E-03, 8.178486988E-03, 6.588711879E-05,-7.15E-04, 8.146708196E-03
 9.014999866E-02, 5.299999754E-02, 5.247591832E-03, 7.959287480E-03, 6.328452212E-05,-7.29E-04, 7.925410085E-03
 9.029999865E-02, 5.299999754E-02, 5.290532644E-03, 7.758388682E-03, 5.999200911E-05,-7.40E-04, 7.722634191E-03
 9.044999865E-02, 5.299999754E-02, 5.329776432E-03, 7.576068039E-03, 5.604305507E-05,-7.49E-04, 7.538661048E-03
 9.059999865E-02, 5.299999754E-02, 5.365103877E-03, 7.412544693E-03, 5.147656535E-05,-7.55E-04, 7.373707127E-03
 9.074999865E-02, 5.299999754E-02, 5.396480606E-03, 7.267997261E-03, 4.633687834E-05,-7.60E-04, 7.227943847E-03
 9.090000000E-02, 5.299999833E-02, 5.423832642E-03, 7.142550830E-03, 4.069288934E-05,-7.63E-04, 7.101484701E-03
 9.105000000E-02, 5.299999833E-02, 5.446764699E-03, 7.036295930E-03, 3.461109504E-05,-7.65E-04, 6.994405618E-03
 9.120000000E-02, 5.299999833E-02, 5.465285853E-03, 6.949294715E-03, 2.814472645E-05,-7.67E-04, 6.906754267E-03
 9.135000000E-02, 5.299999833E-02, 5.479654075E-03, 6.881583345E-03, 2.136343132E-05,-7.68E-04, 6.838554119E-03
 9.150000000E-02, 5.299999833E-02, 5.489822392E-03, 6.833186651E-03, 1.434717407E-05,-7.68E-04, 6.789818876E-03
 9.165000000E-02, 5.299999833E-02, 5.495733986E-03, 6.804114804E-03, 7.172369961E-06,-7.68E-04, 6.760549480E-03
 9.180000000E-02, 5.299999833E-02, 5.497651391E-03, 6.794371160E-03,-8.35E-08,-7.68E-04, 6.750742158E-03
 9.195000000E-02, 5.299999833E-02, 5.495777888E-03, 6.803954753E-03,-7.34E-06,-7.68E-04, 6.760392994E-03
 9.210000000E-02, 5.299999833E-02, 5.489851746E-03, 6.832859896E-03,-1.45E-05,-7.68E-04, 6.789499153E-03
 9.225000000E-02, 5.299999833E-02, 5.479672998E-03, 6.881075424E-03,-2.15E-05,-7.68E-04, 6.838056140E-03
 9.240000000E-02, 5.299999833E-02, 5.465319704E-03, 6.948580865E-03,-2.83E-05,-7.67E-04, 6.906052244E-03
 9.255000000E-02, 5.299999833E-02, 5.446809987E-03, 7.035349485E-03,-3.48E-05,-7.65E-04, 6.993471649E-03
 9.270000000E-02, 5.299999833E-02, 5.423890303E-03, 7.141338941E-03,-4.09E-05,-7.63E-04, 7.100284464E-03
 9.285000000E-02, 5.299999833E-02, 5.396557792E-03, 7.266476700E-03,-4.65E-05,-7.60E-04, 7.226432419E-03
 9.300000000E-02, 5.299999833E-02, 5.365208484E-03, 7.410668646E-03,-5.17E-05,-7.55E-04, 7.371835912E-03
 9.315000000E-02, 5.299999833E-02, 5.329910282E-03, 7.573785674E-03,-5.62E-05,-7.49E-04, 7.536377349E-03
 9.330000000E-02, 5.299999833E-02, 5.290692901E-03, 7.755644362E-03,-6.02E-05,-7.40E-04, 7.719880474E-03
 9.345000000E-02, 5.299999833E-02, 5.247775493E-03, 7.956022456E-03,-6.35E-05,-7.29E-04, 7.922125837E-03
 9.360000000E-02, 5.299999833E-02, 5.201364030E-03, 8.174638558E-03,-6.61E-05,-7.15E-04, 8.142829162E-03
 9.375000000E-02, 5.299999833E-02, 5.151817478E-03, 8.411131338E-03,-6.80E-05,-6.98E-04, 8.381618721E-03
 9.390000000E-02, 5.299999833E-02, 5.099667476E-03, 8.665085203E-03,-6.92E-05,-6.78E-04, 8.638060506E-03
 9.405000000E-02, 5.299999833E-02, 5.045568950E-03, 8.936008266E-03,-6.97E-05,-6.53E-04, 8.911635155E-03
 9.420000000E-02, 5.299999833E-02, 4.990304577E-03, 9.223308423E-03,-6.94E-05,-6.23E-04, 9.201713547E-03
 9.435000000E-02, 5.299999833E-02, 4.934792514E-03, 9.526330783E-03,-6.85E-05,-5.89E-04, 9.507594646E-03
 9.450000000E-02, 5.299999833E-02, 4.880083913E-03, 9.844332829E-03,-6.70E-05,-5.50E-04, 9.828480808E-03
 9.465000000E-02, 5.299999833E-02, 4.827335758E-03, 1.017645852E-02,-6.49E-05,-5.05E-04, 1.016345245E-02
 9.480000000E-02, 5.299999833E-02, 4.777816942E-03, 1.052178389E-02,-6.22E-05,-4.54E-04, 1.051151553E-02
 9.495000000E-02, 5.299999833E-02, 4.732911926E-03, 1.087928805E-02,-5.92E-05,-3.97E-04, 1.087157404E-02
 9.510000000E-02, 5.299999833E-02, 4.694066736E-03, 1.124782334E-02,-5.57E-05,-3.35E-04, 1.124240190E-02
 9.525000000E-02, 5.299999833E-02, 4.662727797E-03, 1.162616347E-02,-5.20E-05,-2.66E-04, 1.162269403E-02
 9.540000000E-02, 5.299999833E-02, 4.640282518E-03, 1.201297015E-02,-4.81E-05,-1.92E-04, 1.201103557E-02
 9.555000000E-02, 5.299999833E-02, 4.628039613E-03, 1.240675527E-02,-4.40E-05,-1.11E-04, 1.240586705E-02
 9.570000000E-02, 5.299999833E-02, 4.627179656E-03, 1.280592785E-02,-4.00E-05,-2.61E-05, 1.280553452E-02
 9.585000000E-02, 5.299999833E-02, 4.638666054E-03, 1.320875262E-02,-3.60E-05, 6.417810250E-05, 1.320825122E-02
 9.600000000E-02, 5.299999833E-02, 4.663185161E-03, 1.361330520E-02,-3.22E-05, 1.587587915E-04, 1.361205580E-02
 9.615000000E-02, 5.299999833E-02, 4.701092505E-03, 1.401751760E-02,-2.85E-05, 2.569807835E-04, 1.401486059E-02
 9.630000000E-02, 5.299999833E-02, 4.752347252E-03, 1.441913403E-02,-2.52E-05, 3.580396127E-04, 1.441441000E-02
 9.645000000E-02, 5.299999833E-02, 4.816468790E-03, 1.481566717E-02,-2.21E-05, 4.610006123E-04, 1.480823888E-02
 9.660000000E-02, 5.299999833E-02, 4.892520657E-03, 1.520445097E-02,-1.92E-05, 5.648211275E-04, 1.519372625E-02
 9.675000000E-02, 5.299999833E-02, 4.979096817E-03, 1.558261084E-02,-1.67E-05, 6.683525064E-04, 1.556806595E-02
 9.690000000E-02, 5.299999833E-02, 5.074299135E-03, 1.594704402E-02,-1.45E-05, 7.703421578E-04, 1.592824693E-02
 9.705000000E-02, 5.299999833E-02, 5.175771061E-03, 1.629449829E-02,-1.26E-05, 8.694645525E-04, 1.627112971E-02
 9.720000000E-02, 5.299999833E-02, 5.280761075E-03, 1.662157195E-02,-1.09E-05, 9.643354672E-04, 1.659344403E-02
 9.735000000E-02, 5.299999833E-02, 5.386202882E-03, 1.692477659E-02,-9.39E-06, 1.053542279E-03, 1.689184742E-02
 9.750000000E-02, 5.299999833E-02, 5.488823837E-03, 1.720062212E-02,-8.04E-06, 1.135680022E-03, 1.716300498E-02
 9.765000000E-02, 5.299999833E-02, 5.585263116E-03, 1.744567225E-02,-6.79E-06, 1.209378148E-03, 1.740363940E-02
 9.780000000E-02, 5.299999833E-02, 5.672241675E-03, 1.765668861E-02,-5.61E-06, 1.273352946E-03, 1.761066766E-02
 9.795000000E-02, 5.299999833E-02, 5.746704193E-03, 1.783072343E-02,-4.47E-06, 1.326448821E-03, 1.778128645E-02
 9.810000000E-02, 5.299999833E-02, 5.805722943E-03, 1.796521485E-02,-3.34E-06, 1.367678832E-03, 1.791306051E-02
 9.825000000E-02, 5.299999833E-02, 5.846560083E-03, 1.805811486E-02,-2.21E-06, 1.396233133E-03, 1.800404627E-02
 9.840000000E-02, 5.299999833E-02, 5.868299990E-03, 1.810797099E-02,-1.09E-06, 1.411492429E-03, 1.805286965E-02
 9.855000000E-02, 5.299999833E-02, 5.870898648E-03, 1.811400294E-02,-3.74E-08, 1.413224086E-03, 1.805878513E-02
 9.870000000E-02, 5.299999833E-02, 5.854583795E-03, 1.807612536E-02, 1.040138607E-06, 1.401408060E-03, 1.802171082E-02
 9.885000000E-02, 5.299999833E-02, 5.819406913E-03, 1.799493409E-02, 2.179456057E-06, 1.376187994E-03, 1.794221821E-02
 9.900000000E-02, 5.299999833E-02, 5.765523043E-03, 1.787171790E-02, 3.310116920E-06, 1.338115851E-03, 1.782152613E-02
 9.915000000E-02, 5.299999833E-02, 5.695312115E-03, 1.770838317E-02, 4.433693808E-06, 1.287975955E-03, 1.766144112E-02
 9.930000000E-02, 5.299999833E-02, 5.611842562E-03, 1.750735995E-02, 5.593171639E-06, 1.226703827E-03, 1.746427248E-02
 9.945000000E-02, 5.299999833E-02, 5.518095807E-03, 1.727152045E-02, 6.814042579E-06, 1.155420364E-03, 1.723275172E-02
 9.960000000E-02, 5.299999833E-02, 5.417296685E-03, 1.700404016E-02, 8.132575685E-06, 1.075383431E-03, 1.696990112E-02
 9.975000000E-02, 5.299999833E-02, 5.312786093E-03, 1.670830224E-02, 9.589895033E-06, 9.879433813E-04, 1.667894559E-02
 9.990000000E-02, 5.299999833E-02, 5.207871853E-03, 1.638781227E-02, 1.122903600E-05, 8.945066090E-04, 1.636323404E-02
 1.000500000E-01, 5.299999833E-02, 5.105676381E-03, 1.604606224E-02, 1.309170728E-05, 7.964861762E-04, 1.602611021E-02
 1.002000000E-01, 5.299999833E-02, 5.009027586E-03, 1.568647678E-02, 1.521437441E-05, 6.952750198E-04, 1.567086389E-02
 1.003500000E-01, 5.299999833E-02, 4.920395583E-03, 1.531237866E-02, 1.762461253E-05, 5.922230445E-04, 1.530070042E-02
 1.005000000E-01, 5.299999833E-02, 4.841787556E-03, 1.492689404E-02, 2.033866460E-05, 4.885969236E-04, 1.491864967E-02
 1.006500000E-01, 5.299999833E-02, 4.774724448E-03, 1.453295392E-02, 2.335805429E-05, 3.855701306E-04, 1.452756905E-02
 1.008000000E-01, 5.299999833E-02, 4.720267609E-03, 1.413330952E-02, 2.666782794E-05, 2.842195847E-04, 1.413015932E-02
 1.009500000E-01, 5.299999833E-02, 4.679009560E-03, 1.373047183E-02, 3.023847864E-05, 1.855007395E-04, 1.372890443E-02
 1.011000000E-01, 5.299999833E-02, 4.651093223E-03, 1.332674886E-02, 3.402692141E-05, 9.024754917E-05, 1.332610748E-02
 1.012500000E-01, 5.299999833E-02, 4.636263351E-03, 1.292428531E-02, 3.797581719E-05,-8.25E-07, 1.292392852E-02
 1.014000000E-01, 5.299999833E-02, 4.633919449E-03, 1.252501528E-02, 4.201575998E-05,-8.71E-05, 1.252433498E-02
 1.015500000E-01, 5.299999833E-02, 4.643161205E-03, 1.213070938E-02, 4.606809544E-05,-1.68E-04, 1.212914591E-02
 1.017000000E-01, 5.299999833E-02, 4.662865051E-03, 1.174301780E-02, 5.004768179E-05,-2.44E-04, 1.174007206E-02
 1.018500000E-01, 5.299999833E-02, 4.691755157E-03, 1.136342436E-02, 5.386643322E-05,-3.13E-04, 1.135866675E-02
 1.020000000E-01, 5.299999833E-02, 4.728466864E-03, 1.099328685E-02, 5.743602940E-05,-3.77E-04, 1.098636312E-02
 1.021500000E-01, 5.299999833E-02, 4.771578433E-03, 1.063387352E-02, 6.067074564E-05,-4.35E-04, 1.062450775E-02
 1.023000000E-01, 5.299999833E-02, 4.819648045E-03, 1.028631546E-02, 6.348966537E-05,-4.87E-04, 1.027430988E-02
 1.024500000E-01, 5.299999833E-02, 4.871280327E-03, 9.951640229E-03, 6.581838789E-05,-5.33E-04, 9.936872534E-03
 1.026000000E-01, 5.299999833E-02, 4.925176641E-03, 9.630800622E-03, 6.759109068E-05,-5.73E-04, 9.613219416E-03
 1.027500000E-01, 5.299999833E-02, 4.980165878E-03, 9.324628548E-03, 6.875365819E-05,-6.09E-04, 9.304246664E-03
 1.029000000E-01, 5.299999833E-02, 5.035183808E-03, 9.033862941E-03, 6.926480420E-05,-6.39E-04, 9.010749436E-03
 1.030500000E-01, 5.299999833E-02, 5.089278413E-03, 8.759175022E-03, 6.909477029E-05,-6.65E-04, 8.733446426E-03
 1.032000000E-01, 5.299999833E-02, 5.141645175E-03, 8.501128261E-03, 6.822536563E-05,-6.86E-04, 8.472939046E-03
 1.033500000E-01, 5.299999833E-02, 5.191603951E-03, 8.260203077E-03, 6.665131926E-05,-7.04E-04, 8.229736184E-03
 1.035000000E-01, 5.299999833E-02, 5.238597970E-03, 8.036820357E-03, 6.437831155E-05,-7.18E-04, 8.004278133E-03
 1.036500000E-01, 5.299999833E-02, 5.282243696E-03, 7.831311241E-03, 6.142054272E-05,-7.29E-04, 7.796906896E-03
 1.038000000E-01, 5.299999833E-02, 5.322311361E-03, 7.643944849E-03, 5.780686015E-05,-7.38E-04, 7.607894839E-03
 1.039500000E-01, 5.299999833E-02, 5.358539112E-03, 7.474931881E-03, 5.357363041E-05,-7.45E-04, 7.437449986E-03
 1.041000000E-01, 5.299999833E-02, 5.390850490E-03, 7.324426246E-03, 4.875689731E-05,-7.50E-04, 7.285718463E-03
 1.042500000E-01, 5.299999833E-02, 5.419350476E-03, 7.192550027E-03, 4.341974882E-05,-7.53E-04, 7.152810670E-03
 1.044000000E-01, 5.299999833E-02, 5.443573542E-03, 7.079380582E-03, 3.763277822E-05,-7.55E-04, 7.038788751E-03
 1.045500000E-01, 5.299999833E-02, 5.463373931E-03, 6.984967532E-03, 3.144346127E-05,-7.57E-04, 6.943686226E-03
 1.047000000E-01, 5.299999833E-02, 5.479093187E-03, 6.909347237E-03, 2.491373472E-05,-7.58E-04, 6.867525449E-03
 1.048500000E-01, 5.299999833E-02, 5.490768280E-03, 6.852537127E-03, 1.812073375E-05,-7.59E-04, 6.810311109E-03
 1.050000000E-01, 5.299999833E-02, 5.498425678E-03, 6.814547820E-03, 1.113827243E-05,-7.60E-04, 6.772043310E-03
 1.051500000E-01, 5.299999833E-02, 5.502056657E-03, 6.795390417E-03, 4.042617527E-06,-7.60E-04, 6.752726030E-03
 1.053000000E-01, 5.299999833E-02, 5.501630200E-03, 6.795074850E-03,-3.09E-06,-7.60E-04, 6.752365800E-03
 1.054500000E-01, 5.299999833E-02, 5.497150879E-03, 6.813614372E-03,-1.02E-05,-7.61E-04, 6.770976192E-03
 1.056000000E-01, 5.299999833E-02, 5.488784939E-03, 6.851023862E-03,-1.71E-05,-7.61E-04, 6.808576091E-03
 1.057500000E-01, 5.299999833E-02, 5.476523426E-03, 6.907319422E-03,-2.39E-05,-7.61E-04, 6.865190318E-03
 1.059000000E-01, 5.299999833E-02, 5.460083793E-03, 6.982511783E-03,-3.04E-05,-7.61E-04, 6.940842583E-03
 1.060500000E-01, 5.299999833E-02, 5.439394459E-03, 7.076599073E-03,-3.66E-05,-7.60E-04, 7.035545583E-03
 1.062000000E-01, 5.299999833E-02, 5.414363919E-03, 7.189571877E-03,-4.23E-05,-7.58E-04, 7.149305026E-03
 1.063500000E-01, 5.299999833E-02, 5.384824040E-03, 7.321397808E-03,-4.76E-05,-7.55E-04, 7.282104823E-03
 1.065000000E-01, 5.299999833E-02, 5.351114739E-03, 7.472003949E-03,-5.23E-05,-7.51E-04, 7.433888631E-03
 1.066500000E-01, 5.299999833E-02, 5.313470331E-03, 7.641290011E-03,-5.65E-05,-7.45E-04, 7.604569682E-03
 1.068000000E-01, 5.299999833E-02, 5.271896571E-03, 7.829110561E-03,-6.00E-05,-7.37E-04, 7.794010836E-03
 1.069500000E-01, 5.299999833E-02, 5.226592749E-03, 8.035251750E-03,-6.28E-05,-7.26E-04, 8.002001470E-03
 1.071000000E-01, 5.299999833E-02, 5.177779586E-03, 8.259451730E-03,-6.50E-05,-7.12E-04, 8.228276861E-03
 1.072500000E-01, 5.299999833E-02, 5.125848039E-03, 8.501379642E-03,-6.64E-05,-6.95E-04, 8.472495374E-03
 1.074000000E-01, 5.299999833E-02, 5.071355037E-03, 8.760612377E-03,-6.70E-05,-6.73E-04, 8.734214244E-03
 1.075500000E-01, 5.299999833E-02, 5.014988435E-03, 9.036665713E-03,-6.70E-05,-6.48E-04, 9.012920161E-03
 1.077000000E-01, 5.299999833E-02, 4.957566783E-03, 9.328971390E-03,-6.62E-05,-6.18E-04, 9.308005927E-03
 1.078500000E-01, 5.299999833E-02, 4.900059976E-03, 9.636852457E-03,-6.48E-05,-5.83E-04, 9.618745695E-03
 1.080000000E-01, 5.299999833E-02, 4.843547413E-03, 9.959564747E-03,-6.27E-05,-5.42E-04, 9.944337203E-03
